form,environ,age_group,scale,raw,t_score,percentile,min_age,max_age,interp_range
Infant,Home,4-6 months,SOC,33,73,99,4,6,Severe Difficulties
Infant,Home,4-6 months,SOC,32,73,99,4,6,Severe Difficulties
Infant,Home,4-6 months,SOC,31,73,99,4,6,Severe Difficulties
Infant,Home,4-6 months,SOC,30,70,98,4,6,Severe Difficulties
Infant,Home,4-6 months,SOC,29,70,98,4,6,Severe Difficulties
Infant,Home,4-6 months,SOC,28,68,96,4,6,Moderate Difficulties
Infant,Home,4-6 months,SOC,27,68,96,4,6,Moderate Difficulties
Infant,Home,4-6 months,SOC,26,68,96,4,6,Moderate Difficulties
Infant,Home,4-6 months,SOC,25,66,95,4,6,Moderate Difficulties
Infant,Home,4-6 months,SOC,24,65,93,4,6,Moderate Difficulties
Infant,Home,4-6 months,SOC,23,64,92,4,6,Moderate Difficulties
Infant,Home,4-6 months,SOC,22,63,90,4,6,Moderate Difficulties
Infant,Home,4-6 months,SOC,21,62,88,4,6,Moderate Difficulties
Infant,Home,4-6 months,SOC,20,61,86,4,6,Moderate Difficulties
Infant,Home,4-6 months,SOC,19,59,82,4,6,Typical
Infant,Home,4-6 months,SOC,18,57,76,4,6,Typical
Infant,Home,4-6 months,SOC,17,55,69,4,6,Typical
Infant,Home,4-6 months,SOC,16,53,62,4,6,Typical
Infant,Home,4-6 months,SOC,15,50,50,4,6,Typical
Infant,Home,4-6 months,SOC,14,48,42,4,6,Typical
Infant,Home,4-6 months,SOC,13,45,31,4,6,Typical
Infant,Home,4-6 months,SOC,12,42,21,4,6,Typical
Infant,Home,4-6 months,SOC,11,40,16,4,6,Typical
Infant,Home,4-6 months,SOC,10,40,16,4,6,Typical
Infant,Home,7-9 months,VIS,40,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,VIS,39,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,VIS,38,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,VIS,37,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,VIS,36,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,VIS,35,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,VIS,34,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,VIS,33,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,VIS,32,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,VIS,31,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,VIS,30,71,98,7,9,Severe Difficulties
Infant,Home,7-9 months,VIS,29,67,96,7,9,Moderate Difficulties
Infant,Home,7-9 months,VIS,28,67,96,7,9,Moderate Difficulties
Infant,Home,7-9 months,VIS,27,67,96,7,9,Moderate Difficulties
Infant,Home,7-9 months,VIS,26,64,92,7,9,Moderate Difficulties
Infant,Home,7-9 months,VIS,25,62,88,7,9,Moderate Difficulties
Infant,Home,7-9 months,VIS,24,60,84,7,9,Moderate Difficulties
Infant,Home,7-9 months,VIS,23,57,76,7,9,Typical
Infant,Home,7-9 months,VIS,22,54,66,7,9,Typical
Infant,Home,7-9 months,VIS,21,51,54,7,9,Typical
Infant,Home,7-9 months,VIS,20,50,50,7,9,Typical
Infant,Home,7-9 months,VIS,19,49,46,7,9,Typical
Infant,Home,7-9 months,VIS,18,46,34,7,9,Typical
Infant,Home,7-9 months,VIS,17,44,27,7,9,Typical
Infant,Home,7-9 months,VIS,16,42,21,7,9,Typical
Infant,Home,7-9 months,VIS,15,40,16,7,9,Typical
Infant,Home,7-9 months,VIS,14,40,16,7,9,Typical
Infant,Home,7-9 months,VIS,13,40,16,7,9,Typical
Infant,Home,7-9 months,VIS,12,40,16,7,9,Typical
Infant,Home,7-9 months,VIS,11,40,16,7,9,Typical
Infant,Home,7-9 months,VIS,10,40,16,7,9,Typical
Infant,Home,7-9 months,HEA,40,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,39,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,38,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,37,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,36,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,35,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,34,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,33,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,32,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,31,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,30,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,29,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,28,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,27,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,26,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,25,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,24,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,23,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,22,71,98,7,9,Severe Difficulties
Infant,Home,7-9 months,HEA,21,68,96,7,9,Moderate Difficulties
Infant,Home,7-9 months,HEA,20,66,95,7,9,Moderate Difficulties
Infant,Home,7-9 months,HEA,19,63,90,7,9,Moderate Difficulties
Infant,Home,7-9 months,HEA,18,61,86,7,9,Moderate Difficulties
Infant,Home,7-9 months,HEA,17,60,84,7,9,Moderate Difficulties
Infant,Home,7-9 months,HEA,16,56,73,7,9,Typical
Infant,Home,7-9 months,HEA,15,53,62,7,9,Typical
Infant,Home,7-9 months,HEA,14,50,50,7,9,Typical
Infant,Home,7-9 months,HEA,13,47,38,7,9,Typical
Infant,Home,7-9 months,HEA,12,42,21,7,9,Typical
Infant,Home,7-9 months,HEA,11,40,16,7,9,Typical
Infant,Home,7-9 months,HEA,10,40,16,7,9,Typical
Infant,Home,7-9 months,TOU,40,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,39,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,38,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,37,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,36,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,35,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,34,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,33,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,32,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,31,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,30,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,29,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,28,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,27,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,26,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,25,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,24,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,23,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,22,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,21,70,98,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,20,70,98,7,9,Severe Difficulties
Infant,Home,7-9 months,TOU,19,65,93,7,9,Moderate Difficulties
Infant,Home,7-9 months,TOU,18,61,86,7,9,Moderate Difficulties
Infant,Home,7-9 months,TOU,17,58,79,7,9,Typical
Infant,Home,7-9 months,TOU,16,54,66,7,9,Typical
Infant,Home,7-9 months,TOU,15,51,54,7,9,Typical
Infant,Home,7-9 months,TOU,14,48,42,7,9,Typical
Infant,Home,7-9 months,TOU,13,45,31,7,9,Typical
Infant,Home,7-9 months,TOU,12,42,21,7,9,Typical
Infant,Home,7-9 months,TOU,11,40,16,7,9,Typical
Infant,Home,7-9 months,TOU,10,40,16,7,9,Typical
Infant,Home,7-9 months,T&S,40,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,39,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,38,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,37,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,36,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,35,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,34,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,33,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,32,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,31,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,30,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,29,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,28,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,27,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,26,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,25,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,24,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,23,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,22,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,21,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,20,70,98,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,19,70,98,7,9,Severe Difficulties
Infant,Home,7-9 months,T&S,18,68,96,7,9,Moderate Difficulties
Infant,Home,7-9 months,T&S,17,66,95,7,9,Moderate Difficulties
Infant,Home,7-9 months,T&S,16,64,92,7,9,Moderate Difficulties
Infant,Home,7-9 months,T&S,15,61,86,7,9,Moderate Difficulties
Infant,Home,7-9 months,T&S,14,58,79,7,9,Typical
Infant,Home,7-9 months,T&S,13,55,69,7,9,Typical
Infant,Home,7-9 months,T&S,12,52,58,7,9,Typical
Infant,Home,7-9 months,T&S,11,48,42,7,9,Typical
Infant,Home,7-9 months,T&S,10,40,16,7,9,Typical
Infant,Home,7-9 months,BOD,40,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BOD,39,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BOD,38,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BOD,37,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BOD,36,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BOD,35,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BOD,34,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BOD,33,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BOD,32,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BOD,31,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BOD,30,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BOD,29,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BOD,28,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BOD,27,72,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BOD,26,72,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BOD,25,72,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BOD,24,72,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BOD,23,69,97,7,9,Moderate Difficulties
Infant,Home,7-9 months,BOD,22,69,97,7,9,Moderate Difficulties
Infant,Home,7-9 months,BOD,21,67,96,7,9,Moderate Difficulties
Infant,Home,7-9 months,BOD,20,65,93,7,9,Moderate Difficulties
Infant,Home,7-9 months,BOD,19,63,90,7,9,Moderate Difficulties
Infant,Home,7-9 months,BOD,18,61,86,7,9,Moderate Difficulties
Infant,Home,7-9 months,BOD,17,58,79,7,9,Typical
Infant,Home,7-9 months,BOD,16,55,69,7,9,Typical
Infant,Home,7-9 months,BOD,15,52,58,7,9,Typical
Infant,Home,7-9 months,BOD,14,48,42,7,9,Typical
Infant,Home,7-9 months,BOD,13,44,27,7,9,Typical
Infant,Home,7-9 months,BOD,12,41,18,7,9,Typical
Infant,Home,7-9 months,BOD,11,40,16,7,9,Typical
Infant,Home,7-9 months,BOD,10,40,16,7,9,Typical
Infant,Home,7-9 months,BAL,40,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,39,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,38,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,37,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,36,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,35,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,34,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,33,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,32,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,31,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,30,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,29,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,28,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,27,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,26,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,25,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,24,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,23,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,22,70,98,7,9,Severe Difficulties
Infant,Home,7-9 months,BAL,21,68,96,7,9,Moderate Difficulties
Infant,Home,7-9 months,BAL,20,67,96,7,9,Moderate Difficulties
Infant,Home,7-9 months,BAL,19,64,92,7,9,Moderate Difficulties
Infant,Home,7-9 months,BAL,18,62,88,7,9,Moderate Difficulties
Infant,Home,7-9 months,BAL,17,60,84,7,9,Moderate Difficulties
Infant,Home,7-9 months,BAL,16,58,79,7,9,Typical
Infant,Home,7-9 months,BAL,15,55,69,7,9,Typical
Infant,Home,7-9 months,BAL,14,52,58,7,9,Typical
Infant,Home,7-9 months,BAL,13,49,46,7,9,Typical
Infant,Home,7-9 months,BAL,12,46,34,7,9,Typical
Infant,Home,7-9 months,BAL,11,42,21,7,9,Typical
Infant,Home,7-9 months,BAL,10,40,16,7,9,Typical
Infant,Home,7-9 months,ST,240,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,239,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,238,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,237,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,236,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,235,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,234,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,233,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,232,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,231,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,230,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,229,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,228,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,227,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,226,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,225,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,224,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,223,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,222,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,221,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,220,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,219,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,218,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,217,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,216,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,215,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,214,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,213,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,212,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,211,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,210,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,209,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,208,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,207,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,206,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,205,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,204,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,203,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,202,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,201,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,200,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,199,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,198,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,197,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,196,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,195,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,194,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,193,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,192,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,191,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,190,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,189,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,188,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,187,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,186,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,185,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,184,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,183,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,182,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,181,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,180,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,179,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,178,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,177,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,176,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,175,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,174,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,173,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,172,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,171,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,170,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,169,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,168,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,167,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,166,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,165,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,164,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,163,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,162,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,161,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,160,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,159,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,158,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,157,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,156,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,155,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,154,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,153,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,152,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,151,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,150,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,149,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,148,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,147,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,146,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,145,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,144,77,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,143,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,142,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,141,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,140,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,139,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,138,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,137,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,136,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,135,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,134,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,133,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,132,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,131,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,130,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,129,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,128,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,127,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,126,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,125,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,124,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,123,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,122,73,99,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,121,71,98,7,9,Severe Difficulties
Infant,Home,7-9 months,ST,120,69,97,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,119,68,96,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,118,68,96,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,117,67,96,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,116,67,96,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,115,67,96,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,114,67,96,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,113,67,96,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,112,67,96,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,111,65,93,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,110,64,92,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,109,63,90,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,108,63,90,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,107,63,90,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,106,63,90,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,105,62,88,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,104,61,86,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,103,61,86,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,102,60,84,7,9,Moderate Difficulties
Infant,Home,7-9 months,ST,101,59,82,7,9,Typical
Infant,Home,7-9 months,ST,100,58,79,7,9,Typical
Infant,Home,7-9 months,ST,99,58,79,7,9,Typical
Infant,Home,7-9 months,ST,98,57,76,7,9,Typical
Infant,Home,7-9 months,ST,97,56,73,7,9,Typical
Infant,Home,7-9 months,ST,96,55,69,7,9,Typical
Infant,Home,7-9 months,ST,95,54,66,7,9,Typical
Infant,Home,7-9 months,ST,94,53,62,7,9,Typical
Infant,Home,7-9 months,ST,93,53,62,7,9,Typical
Infant,Home,7-9 months,ST,92,52,58,7,9,Typical
Infant,Home,7-9 months,ST,91,52,58,7,9,Typical
Infant,Home,7-9 months,ST,90,51,54,7,9,Typical
Infant,Home,7-9 months,ST,89,50,50,7,9,Typical
Infant,Home,7-9 months,ST,88,49,46,7,9,Typical
Infant,Home,7-9 months,ST,87,48,42,7,9,Typical
Infant,Home,7-9 months,ST,86,47,38,7,9,Typical
Infant,Home,7-9 months,ST,85,47,38,7,9,Typical
Infant,Home,7-9 months,ST,84,46,34,7,9,Typical
Infant,Home,7-9 months,ST,83,44,27,7,9,Typical
Infant,Home,7-9 months,ST,82,43,24,7,9,Typical
Infant,Home,7-9 months,ST,81,42,21,7,9,Typical
Infant,Home,7-9 months,ST,80,42,21,7,9,Typical
Infant,Home,7-9 months,ST,79,41,18,7,9,Typical
Infant,Home,7-9 months,ST,78,41,18,7,9,Typical
Infant,Home,7-9 months,ST,77,40,16,7,9,Typical
Infant,Home,7-9 months,ST,76,40,16,7,9,Typical
Infant,Home,7-9 months,ST,75,40,16,7,9,Typical
Infant,Home,7-9 months,ST,74,40,16,7,9,Typical
Infant,Home,7-9 months,ST,73,40,16,7,9,Typical
Infant,Home,7-9 months,ST,72,40,16,7,9,Typical
Infant,Home,7-9 months,ST,71,40,16,7,9,Typical
Infant,Home,7-9 months,ST,70,40,16,7,9,Typical
