IDNumber,Age,AgeGroup,Gender,HighestEducation,Ethnicity,Region,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
361014,24,21.00 to 30.99 years,Male,Some college or associate degree,MultiRacial,west,98,11,16,15,21,20,12,14,13,51,30,52,43,60,58,47,46,43
360001,35,31.00 to 40.99 years,Male,High school graduate (including GED),Hispanic,west,97,14,16,14,18,18,15,16,20,50,41,52,40,54,53,56,51,59
361018,40,31.00 to 40.99 years,Female,Some college or associate degree,Hispanic,west,90,17,16,16,16,16,12,14,16,46,50,52,45,49,49,47,46,51
360009,26,21.00 to 30.99 years,Male,Some college or associate degree,Hispanic,west,94,18,11,10,17,27,15,14,11,49,52,36,28,51,70,56,46,36
360023,33,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,west,88,15,12,16,13,23,11,13,10,45,44,40,45,40,63,42,43,32
360003,58,51.00 to 64.99 years,Female,High school graduate (including GED),Hispanic,west,115,19,17,25,23,22,13,15,21,59,55,54,62,64,62,50,49,60
361016,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,93,16,17,16,16,14,12,18,19,48,47,54,45,49,43,47,56,57
360016,37,31.00 to 40.99 years,Male,Some college or associate degree,MultiRacial,west,109,21,18,17,23,15,12,24,16,56,59,56,47,64,46,47,66,51
360014,46,41.00 to 50.99 years,Female,High school graduate (including GED),Hispanic,west,88,13,16,16,15,17,10,14,11,45,38,52,45,46,51,37,46,36
360031,30,21.00 to 30.99 years,Female,High school graduate (including GED),Hispanic,west,65,13,10,12,12,11,10,10,10,30,38,31,35,36,34,37,31,32
360012,39,31.00 to 40.99 years,Female,High school graduate (including GED),Hispanic,west,97,15,16,16,18,17,12,18,16,50,44,52,45,54,51,47,56,51
360032,34,31.00 to 40.99 years,Male,High school graduate (including GED),Hispanic,west,65,12,10,11,13,11,10,10,10,30,34,31,32,40,34,37,31,32
360028,34,31.00 to 40.99 years,Female,Some college or associate degree,Hispanic,west,87,16,11,14,17,14,12,19,17,45,47,36,40,51,43,47,58,53
360017,29,21.00 to 30.99 years,Male,High school graduate (including GED),Hispanic,west,90,15,13,14,14,17,17,15,12,46,44,43,40,43,51,61,49,39
361023,24,21.00 to 30.99 years,Female,Some college or associate degree,NativeHawPacIsl,west,81,12,11,12,14,19,11,14,13,41,34,36,35,43,56,42,46,43
360008,23,21.00 to 30.99 years,Female,High school graduate (including GED),Hispanic,west,108,16,18,19,18,18,16,19,19,56,47,56,51,54,53,59,58,57
361024,42,41.00 to 50.99 years,Female,High school graduate (including GED),Hispanic,west,105,16,14,20,18,24,13,16,14,54,47,46,53,54,65,50,51,45
360025,30,21.00 to 30.99 years,Female,High school graduate (including GED),Hispanic,west,98,27,16,20,16,17,12,17,19,51,71,52,53,49,51,47,54,57
361036,39,31.00 to 40.99 years,Male,High school graduate (including GED),Hispanic,west,141,22,24,25,24,23,21,24,25,68,61,66,62,66,63,68,66,66
361004,36,31.00 to 40.99 years,Female,Some college or associate degree,Hispanic,west,88,16,16,17,12,15,13,15,14,45,47,52,47,36,46,50,49,45
360059,31,21.00 to 30.99 years,Male,High school graduate (including GED),Hispanic,west,96,16,15,16,18,18,17,12,17,50,47,49,45,54,53,61,39,53
360020,37,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,west,69,16,11,13,10,14,11,10,13,33,47,36,38,28,43,42,31,43
361030,35,31.00 to 40.99 years,Female,Some college or associate degree,Hispanic,west,81,16,13,12,12,15,12,17,20,41,47,43,35,36,46,47,54,59
360070,29,21.00 to 30.99 years,Female,Some college or associate degree,MultiRacial,west,99,15,19,23,20,13,11,13,10,51,44,58,58,58,40,42,43,32
360065,42,41.00 to 50.99 years,Female,Some college or associate degree,Hispanic,west,101,18,19,16,17,19,13,17,17,52,52,58,45,51,56,50,54,53
260059,34,15.75 to 20.99 years,Male,High school graduate (including GED),White,south,81,14,12,12,16,17,11,13,13,41,41,40,35,49,51,42,43,43
260063,43,21.00 to 30.99 years,Male,High school graduate (including GED),White,south,100,16,15,18,17,19,16,15,18,52,47,49,50,51,56,59,49,55
260067,35,15.75 to 20.99 years,Female,Bachelor's degree or higher,White,south,89,12,13,17,11,19,10,19,11,46,34,43,47,32,56,37,58,36
260065,62,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,south,90,13,15,17,19,17,11,11,16,46,38,49,47,56,51,42,35,51
260064,41,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,south,104,17,19,20,17,12,16,20,15,54,50,58,53,51,37,59,60,48
260066,67,51.00 to 64.99 years,Male,Some college or associate degree,White,south,128,25,20,21,21,24,22,20,18,64,67,60,55,60,65,69,60,55
260057,31,15.75 to 20.99 years,Male,Bachelor's degree or higher,White,south,105,21,16,19,18,19,14,19,21,54,59,52,51,54,56,54,58,60
260060,38,21.00 to 30.99 years,Male,Some college or associate degree,White,south,85,18,13,18,13,13,15,13,11,44,52,43,50,40,40,56,43,36
