IDNumber,data,AgeInMonths,Gender,ParentHighestEducation,Ethnicity,Region,q0011,q0012,q0013,q0014,q0015,q0016,q0017,q0018,q0019,q0022,q0024,q0025,q0026,q0027,q0028,q0029,q0032,q0034,q0035,q0036,q0037,q0038,q0039,q0040,q0041,q0042,q0043,q0044,q0045,q0046,q0052,q0054,q0055,q0056,q0061,q0062,q0063,q0066,q0067,q0068,q0069,q0071,q0073,q0075,q0076,q0077,q0079,q0080,q0081,q0082,q0086,q0087,q0088,q0089,q0091,q0093,q0095,q0096,q0097,q0098,q0100,q0101,q0102,q0103,q0104,q0105,q0106,q0107,q0110,q0112,q0114,q0117,q0118,q0119,q0120,q0121,q0122,q0123,q0124,q0125,age_range,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw
318132,Sp,13,Male,High school graduate (including GED),Hispanic,midwest,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,72,28,18,10,10,11,11,12,10
318133,Sp,15,Female,High school graduate (including GED),Hispanic,midwest,1,2,2,3,3,3,3,2,2,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1,3,2,2,2,1,1,1,1,1,1,2,2,2,2,2,3,2,2,2,2,4,1,1,1,1,1,1,1,1,1,2,1,1,2,3,3,2,2,2,2,1,1,1,1,1,2,1,1,1,1,09.5 to 20 mo,97,23,13,15,15,21,13,20,11
318134,Sp,20,Female,Did not complete high school (no diploma),Hispanic,midwest,3,3,4,4,4,4,4,4,4,3,2,2,2,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2,3,2,2,1,1,1,1,1,1,1,3,2,2,2,1,1,1,1,1,1,3,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,09.5 to 20 mo,91,37,14,13,16,14,15,19,13
321088,SM,15,Male,Bachelor's degree or higher,White,south,1,2,2,1,1,2,2,2,2,2,1,3,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,1,1,1,1,1,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,3,1,1,1,1,2,2,1,1,4,1,2,2,1,1,1,2,1,1,1,1,1,1,2,09.5 to 20 mo,86,17,15,15,14,10,15,17,12
322008,SM,14,Female,Some college or associate degree,Hispanic,south,1,1,1,1,1,3,3,1,2,1,2,2,1,2,1,2,1,2,2,1,1,1,2,1,2,1,1,2,1,1,2,1,2,2,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,3,2,1,1,2,1,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,90,15,16,13,17,11,16,17,10
322013,SM,23,Female,High school graduate (including GED),Hispanic,south,2,1,4,4,1,1,4,4,1,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,4,2,1,1,1,1,2,1,1,2,1,1,2,4,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,84,23,14,11,14,16,16,13,10
322014,SM,10,Female,High school graduate (including GED),Hispanic,south,1,2,1,1,1,1,1,1,1,2,2,4,1,4,1,1,3,4,4,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,3,1,2,2,1,3,1,2,2,2,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,09.5 to 20 mo,100,12,25,14,15,13,18,15,11
322015,SM,19,Female,Some college or associate degree,Hispanic,south,1,1,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,70,15,12,12,11,10,12,13,10
324003,SM,24,Female,Some college or associate degree,Hispanic,south,1,1,1,1,1,2,1,1,1,1,1,3,1,4,1,2,1,2,1,2,1,1,2,1,1,2,1,2,2,1,2,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,3,3,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,2,21 to 31.5 mo,91,11,18,14,14,15,13,17,15
354001,SM,10,Female,High school graduate (including GED),Black,midwest,1,1,1,1,1,3,1,1,3,2,1,1,1,4,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,74,15,14,11,14,10,15,10,10
354002,SM,16,Female,High school graduate (including GED),Black,midwest,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,64,12,10,10,10,10,14,10,10
354005,SM,15,Male,Did not complete high school (no diploma),Black,midwest,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,60,10,10,10,10,10,10,10,10
354006,SM,14,Male,Did not complete high school (no diploma),Black,midwest,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,60,11,10,10,10,10,10,10,10
354007,SM,16,Male,High school graduate (including GED),Black,midwest,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,60,10,10,10,10,10,10,10,10
360005,SM,26,Male,Some college or associate degree,Hispanic,west,2,2,2,2,2,2,3,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,3,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,82,19,13,11,14,14,15,15,10
360010,SM,27,Male,High school graduate (including GED),Hispanic,west,2,1,1,1,2,2,3,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,2,2,1,1,2,2,1,2,2,1,1,1,1,2,1,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,87,15,14,17,15,14,15,12,10
360018,SM,19,Male,High school graduate (including GED),Hispanic,west,3,3,1,2,3,1,1,1,3,2,2,3,1,2,1,1,1,2,1,3,4,2,1,1,2,1,2,3,1,2,2,1,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,2,3,2,1,2,1,2,3,4,3,2,1,2,2,1,2,2,2,1,1,3,1,3,2,2,1,2,3,2,2,3,3,4,09.5 to 20 mo,107,20,17,19,18,14,21,18,24
360033,SM,12,Female,High school graduate (including GED),Hispanic,west,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,68,13,10,11,15,10,12,10,10
360034,SM,25,Male,Some college or associate degree,Hispanic,west,1,1,2,1,2,2,2,1,1,2,1,3,1,4,1,1,1,2,1,1,3,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,21 to 31.5 mo,78,15,16,15,13,11,13,10,11
360035,SM,15,Female,High school graduate (including GED),Hispanic,west,1,1,2,1,1,2,2,2,2,2,1,3,1,2,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,1,2,1,2,1,1,2,2,2,1,1,2,2,2,1,2,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,84,16,15,15,15,16,13,10,10
360045,SM,18,Female,High school graduate (including GED),Hispanic,west,1,1,1,1,1,3,1,1,1,1,2,4,1,4,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,09.5 to 20 mo,82,12,19,12,13,13,12,13,11
360050,SM,22,Male,Some college or associate degree,Hispanic,west,1,1,2,1,2,2,3,1,1,1,2,4,1,3,1,1,2,3,3,1,3,1,2,3,2,2,2,2,1,1,1,2,3,2,2,1,4,1,2,2,1,1,1,1,1,2,1,1,1,2,2,3,2,1,1,3,4,2,1,2,2,1,3,1,2,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,21 to 31.5 mo,108,15,21,19,20,12,21,15,15
360053,SM,21,Male,High school graduate (including GED),Hispanic,west,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,1,3,2,2,1,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,1,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,1,1,1,21 to 31.5 mo,94,15,16,18,16,16,14,14,13
360062,SM,24,Female,High school graduate (including GED),Hispanic,west,2,2,2,1,1,2,2,1,2,1,2,3,1,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,1,3,2,2,2,2,1,1,2,1,1,1,1,2,2,2,2,2,1,1,2,3,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,21 to 31.5 mo,94,16,16,17,17,14,16,14,12
360063,SM,24,Male,High school graduate (including GED),Hispanic,west,1,2,1,1,1,1,2,1,2,2,2,4,1,2,1,4,2,4,3,1,2,2,1,1,2,2,2,2,1,2,1,1,2,2,1,1,3,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,1,2,3,1,2,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,21 to 31.5 mo,105,14,24,17,17,17,16,14,12
360068,SM,30,Female,High school graduate (including GED),Hispanic,west,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,1,3,1,1,1,1,3,2,1,1,3,2,2,2,2,2,1,2,1,1,1,1,2,2,2,2,2,1,1,2,3,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,21 to 31.5 mo,93,12,13,17,18,15,17,13,12
360077,SM,28,Female,High school graduate (including GED),Hispanic,west,1,1,1,1,1,3,2,1,1,1,1,3,1,2,1,1,2,3,3,1,3,2,2,1,2,2,2,2,1,1,1,1,3,2,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,3,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,21 to 31.5 mo,93,13,18,18,16,12,15,14,13
361044,SM,27,Male,Some college or associate degree,Hispanic,west,3,1,3,3,3,4,3,1,3,1,1,2,2,1,2,2,2,1,3,3,2,2,2,1,2,2,1,1,2,1,2,2,2,3,1,2,1,1,1,1,1,1,1,1,1,2,3,2,1,2,1,2,2,1,1,4,2,3,2,1,1,1,2,1,1,1,1,1,1,2,3,1,1,1,3,1,1,1,1,1,21 to 31.5 mo,97,25,19,16,16,15,19,12,14
361045,SM,18,Male,High school graduate (including GED),Hispanic,west,1,1,3,1,2,2,4,1,1,1,1,1,4,1,1,1,1,1,1,2,2,1,3,1,1,1,2,2,1,1,2,1,2,4,1,1,1,2,2,3,2,4,4,1,1,1,1,1,1,1,2,3,1,2,1,2,4,1,4,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,99,17,14,15,19,17,21,13,10
362002,Sp,27,Male,High school graduate (including GED),Hispanic,south,1,2,2,1,2,1,2,3,2,1,2,1,4,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,21 to 31.5 mo,71,17,16,12,11,10,12,10,12
362025,Sp,27,Female,Bachelor's degree or higher,Hispanic,west,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,4,1,2,1,1,2,1,3,3,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,2,1,1,2,1,1,1,1,1,3,1,2,21 to 31.5 mo,81,10,14,19,11,13,11,13,14
362034,Sp,29,Female,High school graduate (including GED),Hispanic,west,2,2,2,2,2,3,3,2,1,3,3,2,1,1,2,1,2,2,3,3,3,2,1,2,1,1,2,2,3,3,3,4,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,21 to 31.5 mo,98,22,20,20,16,15,13,14,11
362051,Sp,18,Female,Some college or associate degree,Hispanic,west,1,1,1,2,1,3,2,2,1,2,2,1,2,1,3,2,1,1,3,3,2,3,1,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,09.5 to 20 mo,90,16,19,16,11,15,13,16,11
362053,Sp,22,Male,High school graduate (including GED),MultiRacial,south,2,2,2,3,3,2,3,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,21 to 31.5 mo,74,23,11,13,12,15,12,11,12
362054,Sp,19,Male,Some college or associate degree,Hispanic,south,3,3,4,4,3,2,3,3,2,4,2,1,1,2,1,1,1,2,2,1,1,2,1,3,2,2,1,3,2,2,1,1,2,1,2,3,2,2,1,2,1,2,1,2,3,2,2,1,1,2,2,1,2,2,1,2,3,2,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,1,3,2,1,2,09.5 to 20 mo,101,31,14,19,17,17,18,16,17
362055,Sp,15,Male,High school graduate (including GED),Hispanic,south,1,2,2,2,3,2,2,2,1,1,2,2,2,2,2,2,2,1,3,3,1,3,2,2,1,1,2,1,1,1,1,3,2,2,1,2,2,2,3,1,3,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,3,3,1,2,1,2,1,2,2,2,4,2,2,1,4,2,2,1,2,1,2,1,1,2,09.5 to 20 mo,112,18,21,15,19,19,19,19,18
362056,Sp,17,Male,Some college or associate degree,Hispanic,west,1,1,2,1,1,2,2,3,1,3,2,1,4,1,3,1,1,2,4,3,1,2,1,2,1,3,2,1,3,2,1,1,1,2,1,1,1,1,3,1,1,1,3,2,2,1,2,1,3,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,09.5 to 20 mo,100,17,22,18,13,17,16,14,18
362058,Sp,16,Male,Some college or associate degree,Hispanic,south,3,4,4,3,2,4,4,4,3,3,1,1,2,2,3,1,1,2,1,2,2,1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,2,2,1,1,1,1,2,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,09.5 to 20 mo,84,34,16,14,14,15,13,12,12
362059,Sp,17,Male,Some college or associate degree,Hispanic,northeast,1,2,2,2,2,2,3,2,2,1,3,2,4,1,2,1,1,1,2,2,1,3,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,3,1,1,2,1,1,1,2,09.5 to 20 mo,82,19,19,14,12,12,13,12,15
366008,Sp,23,Female,Bachelor's degree or higher,Hispanic,south,4,2,3,1,1,2,2,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,21 to 31.5 mo,70,21,11,13,10,13,13,10,12
369001,Sp,27,Male,High school graduate (including GED),Hispanic,west,1,1,1,1,1,1,1,3,1,1,3,1,4,1,3,1,1,1,4,4,2,4,1,3,1,1,3,2,4,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,21 to 31.5 mo,99,12,23,22,13,13,16,12,11
369007,Sp,30,Female,Bachelor's degree or higher,Hispanic,west,1,2,2,1,1,1,1,2,2,1,3,2,2,2,3,1,1,2,3,2,2,4,2,3,3,2,2,2,3,2,1,1,1,2,1,2,1,2,3,2,2,1,2,2,3,1,1,1,1,1,3,3,2,2,1,3,3,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,2,2,2,1,1,2,1,1,21 to 31.5 mo,113,14,21,25,16,15,22,14,14
369009,Sp,12,Female,Bachelor's degree or higher,Hispanic,west,1,1,2,2,1,1,2,3,2,2,2,2,3,1,2,1,1,1,3,3,2,3,2,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,3,1,1,1,1,1,2,3,1,2,1,1,1,1,2,1,2,1,1,2,1,2,2,09.5 to 20 mo,89,17,19,17,12,11,16,14,15
369016,Sp,24,Male,Bachelor's degree or higher,Hispanic,west,2,1,1,3,1,2,3,2,2,2,2,2,3,2,2,2,1,1,3,2,2,4,2,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,3,1,2,1,1,1,1,1,3,1,2,1,3,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,1,1,1,1,2,2,21 to 31.5 mo,94,19,20,18,13,14,17,12,15
369022,Sp,26,Female,Bachelor's degree or higher,Hispanic,west,2,1,1,2,1,2,2,3,2,2,4,2,2,1,2,1,1,2,3,3,1,3,2,2,1,2,2,2,3,1,2,3,1,3,1,2,1,1,3,1,2,1,1,1,1,1,2,1,2,1,2,2,2,1,1,3,2,2,3,2,1,1,1,1,2,2,1,2,3,1,2,3,2,2,2,1,2,2,2,2,21 to 31.5 mo,106,18,21,19,18,13,20,15,20
382045,SM,27,Male,Bachelor's degree or higher,Black,south,1,1,3,1,1,2,2,1,1,2,2,2,1,3,1,1,1,3,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,3,1,1,2,3,2,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,86,15,16,14,14,18,13,11,10
382047,SM,27,Male,Some college or associate degree,Hispanic,south,1,3,2,1,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,3,1,2,1,3,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,21 to 31.5 mo,76,17,12,12,12,17,13,10,11
382048,SM,28,Female,Some college or associate degree,Hispanic,south,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,69,10,13,13,11,12,10,10,10
382049,SM,30,Female,Bachelor's degree or higher,Hispanic,south,1,1,2,1,1,2,2,1,1,2,1,2,1,4,1,1,1,2,2,1,3,4,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,83,14,16,17,11,15,12,12,10
382057,SM,26,Female,Some college or associate degree,Black,south,3,3,2,2,2,3,3,1,3,3,1,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,1,3,3,1,1,2,3,2,2,3,1,2,2,2,1,1,2,2,1,1,1,2,2,1,2,3,1,1,1,1,2,2,1,1,1,1,1,2,2,2,3,21 to 31.5 mo,110,25,15,19,24,21,15,16,16
382058,SM,27,Male,Some college or associate degree,Black,south,1,2,3,2,2,3,3,2,2,3,1,2,1,1,1,1,2,1,2,1,1,2,1,2,1,2,1,2,1,1,1,2,2,2,2,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,76,23,13,14,18,10,10,11,10
400039,In-house-Sp,18,Female,High school graduate (including GED),Hispanic,west,1,1,1,2,1,2,2,2,1,2,4,1,2,1,2,2,1,1,4,3,2,2,2,2,1,1,2,1,2,1,2,2,1,2,1,1,1,2,2,2,1,1,2,2,1,1,3,1,2,2,2,1,2,1,2,2,2,3,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,09.5 to 20 mo,97,15,21,16,16,16,17,11,13
400044,In-house-Sp,25,Female,Bachelor's degree or higher,Hispanic,west,1,1,2,1,1,1,1,2,1,1,4,2,3,1,2,1,1,1,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,4,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21 to 31.5 mo,87,12,19,14,10,15,17,12,10
400047,In-house-Sp,20,Female,Bachelor's degree or higher,Hispanic,west,2,2,2,2,1,2,2,2,2,1,4,2,1,1,2,2,1,2,3,2,1,2,2,2,1,2,1,1,3,1,2,1,1,2,1,2,1,2,3,2,1,1,2,1,1,1,1,1,3,3,2,1,3,1,1,4,2,3,1,2,1,1,2,1,2,2,1,1,2,1,2,3,1,1,1,2,2,2,3,3,09.5 to 20 mo,102,18,20,16,17,15,20,14,20
407001,Sp,16,Female,Bachelor's degree or higher,Hispanic,west,2,2,3,2,1,2,3,3,1,1,1,2,4,1,4,2,1,1,3,3,1,2,2,2,2,1,2,2,3,3,1,2,1,2,1,3,3,1,2,2,2,2,2,2,1,2,3,2,2,2,3,3,2,1,1,2,3,4,1,1,1,1,2,2,1,1,1,2,1,2,2,2,1,1,2,1,2,1,1,2,09.5 to 20 mo,115,20,22,20,18,20,21,14,15
407002,Sp,16,Male,Bachelor's degree or higher,Hispanic,northeast,1,2,2,2,1,2,2,2,1,1,1,2,2,1,3,2,1,1,3,2,1,2,2,2,1,1,2,1,3,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,1,1,1,09.5 to 20 mo,88,16,18,16,13,12,17,12,16
407003,Sp,16,Female,Bachelor's degree or higher,Hispanic,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,72,10,10,10,13,14,12,13,10
407004,Sp,16,Female,Some college or associate degree,White,south,1,2,3,1,2,1,2,3,2,1,1,1,2,1,2,1,1,1,3,1,1,1,1,1,1,2,1,2,3,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,2,1,2,1,1,1,2,3,2,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,09.5 to 20 mo,83,18,14,14,11,14,17,13,13
407006,Sp,16,Female,Bachelor's degree or higher,Hispanic,south,1,1,1,1,1,1,2,3,2,2,3,1,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,4,3,1,2,1,1,1,1,2,1,1,2,2,4,2,1,1,2,1,2,1,2,2,1,09.5 to 20 mo,90,15,16,16,12,13,17,16,15
407007,Sp,12,Female,Bachelor's degree or higher,Hispanic,south,1,2,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,4,1,1,2,4,4,1,1,1,1,1,09.5 to 20 mo,68,13,12,10,11,10,10,15,17
700617,Qual,20,Female,Some college or associate degree,MultiRacial,midwest,2,2,2,1,1,2,2,2,1,1,1,3,1,3,1,1,2,1,2,1,1,2,2,1,1,2,3,2,1,1,2,2,3,2,2,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,3,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,09.5 to 20 mo,91,16,16,16,18,13,14,14,11
700618,Qual,16,Male,High school graduate (including GED),Black,south,1,1,1,1,1,2,1,1,1,1,2,4,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,4,2,1,3,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,09.5 to 20 mo,82,11,17,11,12,18,11,13,10
