RespondentID,StartDate,EndDate,IPAddress,IDNumber,Month,Day,Year,DOBMonth,DOBDay,DOBYear,Age,Gender,Grade,Hispanic,AmericanIndAlaskanNat,Asian,Black,NativeHawPacIsl,White,Other,OtherSpecified,disability,q0010_other,driving,ParentHighestEducation,q0013,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0126,q0127,q0128,q0129,q0130,q0131,q0132,q0133,q0134,q0135,q0136,q0137,Zip,Region,P_RateDt,P_DOB,P_Age,AgeGroup,Count,Ethnicity,count_total,ResponseId,HighestEducation,DriveForm,q0012,q0012_other
5257752976,02/21/2017 08:44:21 PM,02/21/2017 09:01:14 PM,67.187.168.73,126063,02,21,2017,05,21,2002,14,Female,9,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,2, , , , , , , , , , , , , , , , , , , ,95667,west,2/21/2017,5/21/2002,14.757015742642,14.00 to 15.99 years,1,White,1, , ,TeenSR, , 
 , , , ,126063,02,21,2017,05,21,2002,14,Female,9,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,95667,west,2/21/2017,5/21/2002,14.757015742642,14.00 to 15.99 years,1,White,1, , ,TeenHome,Mother, 
5257843469,02/21/2017 11:10:42 PM,02/21/2017 11:41:32 PM,67.187.168.73,126064,02,20,2017,10,13,1996,20,Female,Not in school,No, , , ,Native Hawaiian/Pacific Islander,White, , ,No, ,yes,Some college or associate degree,4 or more,Full License,Never,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Always,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,95667,west,2/20/2017,10/13/1996,20.3559206023272,18.00 to 22.25 years,2,MultiRacial,1, , ,TeenSR, , 
 , , , ,126064,02,21,2017,10,13,1996,20,Female,Not in school,No, , , ,Native Hawaiian/Pacific Islander,White, , ,No, ,yes,Bachelor's degree or higher,1,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,95667,west,2/21/2017,10/13/1996,20.3586584531143,18.00 to 22.25 years,2,MultiRacial,1, , ,TeenHome,Mother, 
5273557872,03/04/2017 07:35:56 PM,04/23/2019 02:09:44 PM,50.187.12.237,126091,03,04,2017,03,11,2003,13,Female,8,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,2537,northeast,3/4/2017,3/11/2003,13.9822039698836,11.75 to 13.99,1,White,1, , ,TeenSR, , 
 , , , ,126091,03,08,2017,03,11,2003,13,Female,8,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,2537,northeast,3/8/2017,3/11/2003,13.9931553730322,11.75 to 13.99,1,White,1, , ,TeenHome,Stepmother, 
5279978098,03/09/2017 07:21:17 AM,04/23/2019 02:11:18 PM,73.25.141.135,126096,03,09,2017,03,14,2000,16,Male,11,No, , , , ,White, , ,No, ,no,Some college or associate degree,2, , , , , , , , , , , , , , , , , , , ,97401,west,3/9/2017,3/14/2000,16.9856262833676,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,126096,03,02,2017,03,14,2000,16,Male,11,No, , , , ,White, , ,No, ,yes,Some college or associate degree,2,Learner's Permit,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,97401,west,3/2/2017,3/14/2000,16.9664613278576,16.00 to 17.99 years,1,White,1, , ,TeenHome,Mother, 
5272679614,03/03/2017 03:24:07 PM,04/23/2019 02:13:58 PM,70.210.138.30,126097,03,03,2017,07,17,2003,13,Female,8,No, , , , ,White, , ,No, ,no,Some college or associate degree,2, , , , , , , , , , , , , , , , , , , ,97401,west,3/3/2017,7/17/2003,13.6290212183436,11.75 to 13.99,1,White,1, , ,TeenSR, , 
 , , , ,126097,03,02,2017,07,17,2003,13,Female,8,No, , , , ,White, , ,No, ,no,Some college or associate degree,2, , , , , , , , , , , , , , , , , , , ,97401,west,3/2/2017,7/17/2003,13.6262833675565,11.75 to 13.99,1,White,1, , ,TeenHome,Mother, 
5268119723,02/28/2017 07:28:41 PM,02/28/2017 07:38:10 PM,69.62.220.80,126190,02,28,2017,07,10,2001,15,Female,10,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,4 or more, , , , , , , , , , , , , , , , , , , ,95608,west,2/28/2017,7/10/2001,15.6386036960986,14.00 to 15.99 years,1,White,1, , ,TeenSR, , 
 , , , ,126190,03,05,2017,07,10,2001,15,Female,10,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,2, , , , , , , , , , , , , , , , , , , ,95608,west,3/5/2017,7/10/2001,15.6522929500342,14.00 to 15.99 years,1,White,1, , ,TeenHome,Mother, 
5268128012,02/28/2017 07:39:31 PM,02/28/2017 07:47:31 PM,69.62.220.80,126191,02,28,2017,03,19,1999,17,Male,12,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,4 or more,Learner's Permit,Frequently,Never,Occasionally,Frequently,Never,Occasionally,Never,Frequently,Occasionally,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,95608,west,2/28/2017,3/19/1999,17.9493497604381,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,126191,03,05,2017,03,19,1999,17,Male,12,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,2,Learner's Permit,Occasionally,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,95608,west,3/5/2017,3/19/1999,17.9630390143737,16.00 to 17.99 years,1,White,1, , ,TeenHome,Mother, 
5275814642,03/06/2017 04:59:49 PM,03/06/2017 05:18:40 PM,99.60.74.64,126196,03,06,2017,02,26,2004,13,Female,7,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,3, , , , , , , , , , , , , , , , , , , ,95630,west,3/6/2017,2/26/2004,13.0239561943874,11.75 to 13.99,1,White,1, , ,TeenSR, , 
 , , , ,126196,03,06,2017,02,26,2004,13,Female,7,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,3, , , , , , , , , , , , , , , , , , , ,95630,west,3/6/2017,2/26/2004,13.0239561943874,11.75 to 13.99,1,White,1, , ,TeenHome,Mother, 
5302295967,03/24/2017 11:43:20 PM,03/28/2017 03:36:43 PM,67.187.167.124,126227,03,25,2017,11,05,1998,18,Female,12,No, ,Asian, , ,White, , ,No, ,yes,Bachelor's degree or higher,1,Full License,Never,Frequently,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Frequently,Never,Never,Occasionally,Always,Occasionally,95667,west,3/25/2017,11/5/1998,18.3846680355921,18.00 to 22.25 years,2,MultiRacial,1, , ,TeenSR, , 
5274241735,03/05/2017 06:24:42 PM,03/05/2017 06:43:06 PM,67.187.167.124,126228,03,05,2017,08,22,2003,13,Female,8,No, ,Asian, , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,95667,west,3/5/2017,8/22/2003,13.5359342915811,11.75 to 13.99,2,MultiRacial,1, , ,TeenSR, , 
 , , , ,126228,03,03,2017,08,22,2003,13,Female,8,No, ,Asian, , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,95667,west,3/3/2017,8/22/2003,13.5304585900068,11.75 to 13.99,2,MultiRacial,1, , ,TeenHome,Father, 
5292473783,03/17/2017 06:59:04 PM,04/23/2019 02:24:30 PM,71.199.135.142,126260,03,17,2017,07,08,2003,13,Female,8,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,3, , , , , , , , , , , , , , , , , , , ,30214,south,3/17/2017,7/8/2003,13.6919917864476,11.75 to 13.99,1,White,1, , ,TeenSR, , 
 , , , ,126260,03,16,2017,07,08,2003,13,Female,8,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,3, , , , , , , , , , , , , , , , , , , ,30214,south,3/16/2017,7/8/2003,13.6892539356605,11.75 to 13.99,1,White,1, , ,TeenHome,Mother, 
5305586030,03/27/2017 09:09:47 PM,03/27/2017 09:23:44 PM,69.4.159.10,126271,03,27,2017,07,30,2001,15,Female,10,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,1,Learner's Permit,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,95758,west,3/27/2017,7/30/2001,15.6577686516085,14.00 to 15.99 years,1,White,1, , ,TeenSR, , 
 , , , ,126271,03,27,2017,07,30,2001,15,Female,10,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,1,Learner's Permit,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,95758,west,3/27/2017,7/30/2001,15.6577686516085,14.00 to 15.99 years,1,White,1, , ,TeenHome,Mother, 
5285547859,03/13/2017 09:13:33 PM,03/13/2017 09:34:27 PM,98.208.78.225,126272,03,13,2017,03,14,2004,12,Female,7,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,95662,west,3/13/2017,3/14/2004,12.9965776865161,11.75 to 13.99,1,White,1, , ,TeenSR, , 
 , , , ,126289,03,19,2017,02,09,2004,13,Female,7,Yes, , , , ,White,Other (please specify),Hispanic,No, ,no,Some college or associate degree,0, , , , , , , , , , , , , , , , , , , ,94555,west,3/19/2017,2/9/2004,13.1060917180014,11.75 to 13.99,2,Hispanic,1, , ,TeenHome,Mother, 
5313695271,04/02/2017 05:01:15 PM,04/02/2017 05:14:27 PM,24.144.144.224,126307,04,02,2017,03,26,2002,15,Male,9,No, , , , ,White, , ,Yes,ADHD,no,Bachelor's degree or higher,2, , , , , , , , , , , , , , , , , , , ,44406,midwest,4/2/2017,3/26/2002,15.0198494182067,14.00 to 15.99 years,1,White,1, , ,TeenSR, , 
 , , , ,126307,03,23,2017,03,26,2002,15,Male,9,No, , , , ,White, , ,Yes,ADHD,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,44406,midwest,3/23/2017,3/26/2002,14.9924709103354,14.00 to 15.99 years,1,White,1, , ,TeenHome,Mother, 
5312681519,04/01/2017 07:50:40 AM,04/01/2017 07:57:05 AM,67.161.185.16,126310,04,01,2017,08,10,1999,17,Male,12,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,1,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Never,95672,west,4/1/2017,8/10/1999,17.6427104722793,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
5299791881,03/23/2017 07:55:59 AM,03/23/2017 08:03:33 AM,50.192.35.1,126395,03,23,2017,10,10,2002,14,Male,8,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,0, , , , , , , , , , , , , , , , , , , ,30253,south,3/23/2017,10/10/2002,14.4503764544832,14.00 to 15.99 years,1,White,1, , ,TeenSR, , 
 , , , ,126395,03,22,2017,10,10,2002,14,Male,8,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,0, , , , , , , , , , , , , , , , , , , ,30253,south,3/22/2017,10/10/2002,14.4476386036961,14.00 to 15.99 years,1,White,1, , ,TeenHome,Father, 
5263054694,02/25/2017 02:20:44 PM,02/25/2017 02:55:36 PM,68.51.20.195,129006,02,25,2017,10,31,2000,16,Female,10,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,2,Learner's Permit,Never,Never,Frequently,Frequently,Occasionally,Never,Occasionally,Occasionally,Frequently,Frequently,Always,Always,Frequently,Occasionally,Never,Always,Occasionally,Frequently,46143,midwest,2/25/2017,10/31/2000,16.3203285420945,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,129006,02,22,2017,10,31,2000,16,Female,10,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,3,Learner's Permit,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,46143,midwest,2/22/2017,10/31/2000,16.3121149897331,16.00 to 17.99 years,1,White,1, , ,TeenHome,Mother, 
5263003077,02/25/2017 12:51:36 PM,02/25/2017 01:08:10 PM,68.51.20.195,129007,02,25,2017,07,30,1998,18,Male,12,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,2,Full License,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,46143,midwest,2/25/2017,7/30/1998,18.5763175906913,18.00 to 22.25 years,1,White,1, , ,TeenSR, , 
 , , , ,129007,02,22,2017,07,30,1998,18,Male,12,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,3,Full License,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,46143,midwest,2/22/2017,7/30/1998,18.5681040383299,18.00 to 22.25 years,1,White,1, , ,TeenHome,Mother, 
5297377763,03/21/2017 05:43:35 PM,03/21/2017 05:59:10 PM,162.205.155.166,129010,03,22,2017,06,29,2004,12,Female,7,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,46168,midwest,3/22/2017,6/29/2004,12.7282683093771,11.75 to 13.99,1,White,1, , ,TeenSR, , 
 , , , ,129010,02,23,2017,06,29,2004,12,Female,7,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,46168,midwest,2/23/2017,6/29/2004,12.6543463381246,11.75 to 13.99,1,White,1, , ,TeenHome,Mother, 
5244209739,02/13/2017 04:55:25 PM,02/13/2017 05:05:04 PM,98.222.190.49,129013,02,13,2017,03,18,2000,16,Male,11,No, , , , ,White, , ,Yes,Aspergers Syndrome,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,46142,midwest,2/13/2017,3/18/2000,16.9089664613279,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,129013,02,10,2017,03,18,2000,16,Male,11,No, , , , ,White, , ,Yes,Asperger Syndrome,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,46142,midwest,2/10/2017,3/18/2000,16.9007529089665,16.00 to 17.99 years,1,White,1, , ,TeenHome,Mother, 
5275754320,03/06/2017 04:02:41 PM,03/06/2017 04:16:48 PM,108.205.215.77,129017,03,06,2017,07,12,2001,15,Male,9,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,46052,midwest,3/6/2017,7/12/2001,15.6495550992471,14.00 to 15.99 years,1,White,1, , ,TeenSR, , 
 , , , ,129017,02,22,2017,07,12,2001,15,Male,9,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1, , , , , , , , , , , , , , , , , , , ,46052,midwest,2/22/2017,7/12/2001,15.6167008898015,14.00 to 15.99 years,1,White,1, , ,TeenHome,Mother, 
5259104379,02/22/2017 02:10:44 PM,02/22/2017 02:21:41 PM,73.146.160.27,129019,02,22,2017,03,03,2004,12,Female,7,No,American Indian/Alaska Native, , , ,White, , ,No, ,no,Some college or associate degree,1, , , , , , , , , , , , , , , , , , , ,46237,midwest,2/22/2017,3/3/2004,12.974674880219,11.75 to 13.99,2,MultiRacial,1, , ,TeenSR, , 
 , , , ,129019,02,22,2017,03,03,2004,12,Female,7,No,American Indian/Alaska Native, , , ,White, , ,No, ,no,Some college or associate degree,1, , , , , , , , , , , , , , , , , , , ,46237,midwest,2/22/2017,3/3/2004,12.974674880219,11.75 to 13.99,2,MultiRacial,1, , ,TeenHome,Mother, 
5278923572,03/08/2017 01:05:53 PM,03/08/2017 01:23:46 PM,68.44.198.17,129020,03,08,2017,07,10,2001,15,Female,9,No, , , , ,White, , ,No, ,no,High school graduate (including GED),1, , , , , , , , , , , , , , , , , , , ,46217,midwest,3/8/2017,7/10/2001,15.6605065023956,14.00 to 15.99 years,1,White,1, , ,TeenSR, , 
 , , , ,129020,03,13,2017,07,10,2001,15,Female,9,No, , , , ,White, , ,No, ,no,High school graduate (including GED),1, , , , , , , , , , , , , , , , , , , ,46217,midwest,3/13/2017,7/10/2001,15.6741957563313,14.00 to 15.99 years,1,White,1, , ,TeenHome,Mother, 
5300337676,03/23/2017 12:48:38 PM,03/23/2017 01:09:37 PM,107.77.194.166,132017,03,23,2017,06,06,2003,13,Male,7,No, , , , ,White, , ,No, ,no,Some college or associate degree,3, , , , , , , , , , , , , , , , , , , ,49120,midwest,3/23/2017,6/6/2003,13.7960301163587,11.75 to 13.99,1,White,1, , ,TeenSR, , 
 , , , ,132017,03,31,2017,06,06,2003,13,Male,7,No, , , , ,White, , ,No, ,no,Some college or associate degree,3, , , , , , , , , , , , , , , , , , , ,49120,midwest,3/31/2017,6/6/2003,13.8179329226557,11.75 to 13.99,1,White,1, , ,TeenHome,Mother, 
5300069884,03/23/2017 10:22:14 AM,03/23/2017 10:41:16 AM,107.77.194.210,132018,03,23,2017,11,27,1997,19,Male,College,No, , , , ,White, , ,No, ,yes,Some college or associate degree,3,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,49120,midwest,3/23/2017,11/27/1997,19.3182751540041,18.00 to 22.25 years,1,White,1, , ,TeenSR, , 
 , , , ,132018,03,30,2017,11,27,1997,19,Male,College,No, , , , ,White, , ,No, ,yes,Some college or associate degree,3,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,49120,midwest,3/30/2017,11/27/1997,19.337440109514,18.00 to 22.25 years,1,White,1, , ,TeenHome,Father, 
5312311640,03/31/2017 07:30:56 PM,03/31/2017 07:43:57 PM,107.77.206.63,132019,03,31,2017,08,07,1998,18,Male,12,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,1,Full License,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,49120,midwest,3/31/2017,8/7/1998,18.6475017111567,18.00 to 22.25 years,1,White,1, , ,TeenSR, , 
5300110804,03/23/2017 10:45:05 AM,03/23/2017 10:56:37 AM,50.232.181.42,132020,03,23,2017,12,22,1998,18,Female,12,No,American Indian/Alaska Native, , , ,White, , ,No, ,yes,Some college or associate degree,1,Full License,Frequently,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Frequently,Always,Always,49120,midwest,3/23/2017,12/22/1998,18.2505133470226,18.00 to 22.25 years,2,MultiRacial,1, , ,TeenSR, , 
5300110982,03/23/2017 10:45:33 AM,03/23/2017 11:00:36 AM,50.232.181.42,132021,03,23,2017,12,07,1998,18,Female,12,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,3,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,49120,midwest,3/23/2017,12/7/1998,18.2915811088296,18.00 to 22.25 years,1,White,1, , ,TeenSR, , 
5323522864,04/10/2017 08:13:20 AM,04/10/2017 08:20:56 AM,50.232.181.42,132022,04,10,2017,02,14,2000,17,Male,11,No, , , , ,White, , ,No, ,no,High school graduate (including GED),4 or more, , , , , , , , , , , , , , , , , , , ,49120,midwest,4/10/2017,2/14/2000,17.1526351813826,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
5300308519,03/23/2017 12:32:27 PM,04/24/2019 09:02:29 AM,104.187.130.27,132023,03,23,2017,08,31,1999,17,Male,11,No, , , , ,White, , ,No, ,yes,Some college or associate degree,3,Full License,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,49120,midwest,3/23/2017,8/31/1999,17.5605749486653,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,132023,03,27,2017,08,31,1999,17,Male,11,No, , , , ,White, , ,No, ,yes,Some college or associate degree,4 or more,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,49120,midwest,3/27/2017,8/31/1999,17.5715263518138,16.00 to 17.99 years,1,White,1, , ,TeenHome,Mother, 
5301692176,03/24/2017 10:47:02 AM,03/24/2017 11:22:14 AM,50.232.181.42,132024,03,24,2017,04,20,1999,17,Female,12,No, , , , ,White, , ,No, ,yes,Some college or associate degree,1,Full License,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,49120,midwest,3/24/2017,4/20/1999,17.927446954141,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
5376988439,06/07/2017 05:24:29 PM,06/07/2017 05:37:14 PM,73.209.179.34,132036,06,07,2017,04,16,2001,16,Female,10,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,2,Learner's Permit,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,49120,midwest,6/7/2017,4/16/2001,16.1423682409309,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,132036,06,06,2017,04,16,2001,16,Female,10,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,3,Learner's Permit,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,49120,midwest,6/6/2017,4/16/2001,16.1396303901437,16.00 to 17.99 years,1,White,1, , ,TeenHome,Mother, 
5376996040,06/07/2017 05:43:32 PM,06/07/2017 05:53:23 PM,73.209.179.34,132037,06,07,2017,04,16,2001,16,Male,10,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,2, , , , , , , , , , , , , , , , , , , ,49120,midwest,6/7/2017,4/16/2001,16.1423682409309,16.00 to 17.99 years,1,White,1, , ,TeenSR, , 
 , , , ,132037,06,06,2017,04,16,2001,16,Male,10,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,3,Learner's Permit,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,49120,midwest,6/6/2017,4/16/2001,16.1396303901437,16.00 to 17.99 years,1,White,1, , ,TeenHome,Mother, 
5376982804,06/07/2017 05:09:17 PM,06/07/2017 05:23:45 PM,73.209.179.34,132038,06,07,2017,08,24,2004,12,Female,7,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,2, , , , , , , , , , , , , , , , , , , ,49120,midwest,6/7/2017,8/24/2004,12.7857631759069,11.75 to 13.99,1,White,1, , ,TeenSR, , 
 , , , ,132038,06,07,2017,08,24,2004,12,Female,7,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,3, , , , , , , , , , , , , , , , , , , ,49120,midwest,6/7/2017,8/24/2004,12.7857631759069,11.75 to 13.99,1,White,1, , ,TeenHome,Mother, 
 , , , ,132051,05,27,2017,10,11,2003,13,Female,7,No, , , , ,White, , ,No, ,no,Some college or associate degree,3, , , , , , , , , , , , , , , , , , , ,49106,midwest,5/27/2017,10/11/2003,13.6262833675565,11.75 to 13.99,1,White,1, , ,TeenHome,Mother, 
