RespondentID,StartDate,EndDate,IPAddress,IDNumber,Month,Day,Year,DOBMonth,DOBDay,DOBYear,Age,Gender,Grade,Hispanic,AmericanIndAlaskanNat,Asian,Black,NativeHawPacIsl,White,Other,OtherSpecified,disability,q0010_other,driving,ParentHighestEducation,q0013,q0014,q0015,q0016,q0017,q0018,q0019,q0020,q0021,q0022,q0023,q0024,q0025,q0026,q0027,q0028,q0029,q0030,q0031,q0032,q0033,q0034,q0035,q0036,q0037,q0038,q0039,q0040,q0041,q0042,q0043,q0044,q0045,q0046,q0047,q0048,q0049,q0050,q0051,q0052,q0053,q0054,q0055,q0056,q0057,q0058,q0059,q0060,q0061,q0062,q0063,q0064,q0065,q0066,q0067,q0068,q0069,q0070,q0071,q0072,q0073,q0074,q0075,q0076,q0077,q0078,q0079,q0080,q0081,q0082,q0083,q0084,q0085,q0086,q0087,q0088,q0089,q0090,q0091,q0092,q0093,q0094,q0095,q0096,q0097,q0098,q0099,q0100,q0101,q0102,q0103,q0104,q0105,q0106,q0107,q0108,q0109,q0110,q0111,q0112,q0113,q0114,q0115,q0116,q0117,q0118,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0126,q0127,q0128,q0129,q0130,q0131,q0132,q0133,q0134,q0135,q0136,q0137,Zip,Region,P_RateDt,P_DOB,P_Age,AgeGroup,Count,Ethnicity,count_total,ResponseId,HighestEducation
5345429223,05/01/2017 07:05:53 AM,04/24/2019 10:44:06 AM,209.68.90.12,158050,05,01,2017,01,18,2001,16,Female,10,No, , , , ,White, , ,No, ,yes,High school graduate (including GED),3,Always,Always,Always,Always,Frequently,Never,Never,Always,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Learner's Permit,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,14522,northeast,5/1/2017,1/18/2001,16.2819986310746,16.00 to 17.99 years,1,White,1, , 
5344875421,04/30/2017 01:39:22 PM,04/30/2017 01:42:35 PM,66.66.138.73,158053,04,30,2017,09,12,2002,14,Male,9,Yes, , , , ,White, , ,No, ,no,Bachelor's degree or higher,2,Always,Always,Always,Always,Occasionally,Never,Never,Always,Never,Never,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,14522,northeast,4/30/2017,9/12/2002,14.631074606434,14.00 to 15.99 years,1,Hispanic,1, , 
5261929221,02/24/2017 10:43:01 AM,02/24/2017 10:58:12 AM,173.8.199.33,160011,02,24,2017,08,26,1996,20,Female,College,No, ,Asian, , , , , ,No, ,yes,Some college or associate degree,1,Always,Frequently,Frequently,Always,Always,Occasionally,Never,Always,Never,Never,Occasionally,Never,Always,Frequently,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Never,Never,Never,Frequently,Never,Never,Never,Occasionally,Frequently,Never,Occasionally,Never,Frequently,Occasionally,Occasionally,Never,Occasionally,Never,Frequently,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Frequently,Never,Occasionally,Occasionally,Frequently,Never,Occasionally,Never,Occasionally,Frequently,Frequently,Never,Occasionally,Frequently,Occasionally,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Frequently,Occasionally,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,97333,west,2/24/2017,8/26/1996,20.498288843258,18.00 to 22.25 years,1,Asian,1, , 
5261954443,02/24/2017 10:58:38 AM,02/24/2017 11:15:02 AM,173.8.199.33,160012,02,23,2017,04,27,2004,12,Female,8,No, ,Asian, , , , , ,Yes,Aspergers,no,Bachelor's degree or higher,1,Frequently,Frequently,Frequently,Frequently,Always,Frequently,Occasionally,Frequently,Frequently,Frequently,Frequently,Frequently,Never,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Frequently,Occasionally,Frequently,Frequently,Frequently,Never,Occasionally,Occasionally,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Never,Frequently,Never,Frequently,Occasionally,Occasionally,Never,Occasionally,Frequently,Frequently,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Never,Frequently,Never,Never,Never,Occasionally,Frequently,Occasionally,Frequently,Frequently,Always,Frequently,Frequently,Never,Occasionally,Occasionally,Frequently,Frequently,Frequently, , , , , , , , , , , , , , , , , , , ,97330,west,2/23/2017,4/27/2004,12.8268309377139,11.75 to 13.99,1,Asian,1, , 
5262055113,02/24/2017 12:13:41 PM,02/24/2017 12:24:02 PM,173.8.199.33,160013,02,23,2017,08,09,1996,20,Female,College,Yes, , ,Black/African American, , ,Other (please specify),Hispanic,No, ,yes,High school graduate (including GED),3,Frequently,Frequently,Always,Always,Occasionally,Occasionally,Occasionally,Always,Occasionally,Never,Occasionally,Frequently,Always,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,97333,west,2/23/2017,8/9/1996,20.5420944558522,18.00 to 22.25 years,2,Hispanic,1, , 
5262168575,02/24/2017 01:41:59 PM,02/24/2017 01:56:22 PM,173.8.199.33,160014,02,24,2017,09,04,1996,20,Female,College,No, ,Asian, , , , , ,No, ,yes,Bachelor's degree or higher,1,Always,Always,Always,Always,Occasionally,Occasionally,Never,Always,Occasionally,Occasionally,Never,Never,Always,Frequently,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Full License,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,97330,west,2/24/2017,9/4/1996,20.4736481861739,18.00 to 22.25 years,1,Asian,1, , 
5262958494,02/25/2017 11:41:30 AM,02/25/2017 11:48:55 AM,75.170.74.107,160015,02,24,2017,03,13,1996,20,Female,College,No, , ,Black/African American, , , , ,No, ,yes,Bachelor's degree or higher,3,Always,Always,Always,Always,Occasionally,Never,Never,Always,Never,Never,Never,Occasionally,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,97333,west,2/24/2017,3/13/1996,20.952772073922,18.00 to 22.25 years,1,Black,1, , 
5262965524,02/25/2017 11:50:58 AM,02/25/2017 11:59:52 AM,75.170.74.107,160016,02,24,2017,02,11,2005,15,Male,9,No, , , , ,White, , ,Yes,Aspergers,no,Bachelor's degree or higher,0,Frequently,Frequently,Frequently,Frequently,Always,Frequently,Occasionally,Frequently,Frequently,Frequently,Frequently,Frequently,Occasionally,Frequently,Frequently,Occasionally,Frequently,Frequently,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Frequently,Frequently,Frequently,Frequently,Never,Frequently,Frequently,Always,Never,Frequently,Occasionally,Frequently,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Never,Frequently,Occasionally,Frequently,Never,Occasionally,Never,Frequently,Frequently,Frequently,Never,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Frequently,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Frequently,Never,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Occasionally,Never,Occasionally,Frequently,Occasionally,Occasionally, , , , , , , , , , , , , , , , , , , ,97330,west,2/24/2017,2/11/2005,12.0355920602327,11.75 to 13.99,1,White,1, , 
5262990189,02/25/2017 12:30:58 PM,02/25/2017 12:38:45 PM,75.170.74.107,160017,02,24,2017,08,30,1999,17,Male,11,Yes,American Indian/Alaska Native, , , , ,Other (please specify),Hispanic,Yes,Aspergers,no,High school graduate (including GED),1,Frequently,Frequently,Frequently,Always,Always,Frequently,Never,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Frequently,Never,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Frequently,Never,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Never,Never,Never,Occasionally,Occasionally,Occasionally, , , , , , , , , , , , , , , , , , , ,97321,west,2/24/2017,8/30/1999,17.4893908281999,16.00 to 17.99 years,2,Hispanic,1, , 
5263076799,02/25/2017 03:01:57 PM,04/24/2019 10:50:48 AM,75.170.74.107,160018,02,24,2017,07,15,1998,18,Male,12,Yes, , , , , ,Other (please specify),Hispanic,No, ,no,High school graduate (including GED),0,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Never,Occasionally,Frequently,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Occasionally,Frequently,Never,Never,Occasionally,Frequently,Never,Occasionally,Never,Never,Occasionally,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Frequently,Frequently,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,Frequently,Occasionally,Frequently,Occasionally,Frequently,Frequently,Frequently,Never,Never,Never,Frequently,Frequently,Occasionally, , , , , , , , , , , , , , , , , , , ,97333,west,2/24/2017,7/15/1998,18.6146475017112,18.00 to 22.25 years,1,Hispanic,1, , 
5263097123,02/25/2017 03:43:13 PM,02/25/2017 03:52:06 PM,75.170.74.107,160019,02,24,2017,06,18,1998,18,Male,12,Yes, , , , , ,Other (please specify),Hispanic,No, ,yes,High school graduate (including GED),0,Frequently,Always,Never,Frequently,Frequently,Frequently,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Frequently,Never,Frequently,Never,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Frequently,Never,Frequently,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Frequently,Frequently,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Never,Frequently,Never,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Full License,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,97333,west,2/24/2017,6/18/1998,18.6885694729637,18.00 to 22.25 years,1,Hispanic,1, , 
5263536875,02/26/2017 08:57:31 AM,02/26/2017 09:06:25 AM,75.170.74.107,160020,02,25,2017,02,14,2000,17,Male,10,No,American Indian/Alaska Native, , , ,White, , ,Yes,Marfans Syndrome,yes,Bachelor's degree or higher,0,Always,Always,Always,Always,Occasionally,Occasionally,Never,Always,Occasionally,Never,Never,Frequently,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Frequently,Never,Frequently,Never,Occasionally,Never,Never,Never,Frequently,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Frequently,Never,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Frequently,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Never,Frequently,Never,Never,Never,Never,Never,Occasionally,Full License,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,97321,west,2/25/2017,2/14/2000,17.0321697467488,16.00 to 17.99 years,2,MultiRacial,1, , 
5263606500,02/26/2017 10:58:17 AM,02/26/2017 11:04:40 AM,75.170.74.107,160021,02,25,2017,11,12,1997,20,Female,College,No, , , , ,White, , ,Yes,Anxiety,yes,High school graduate (including GED),1,Frequently,Frequently,Always,Always,Occasionally,Never,Never,Frequently,Occasionally,Never,Never,Frequently,Always,Occasionally,Never,Never,Never,Frequently,Never,Frequently,Never,Never,Never,Frequently,Occasionally,Never,Never,Frequently,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Full License,Frequently,Frequently,Occasionally,Occasionally,Frequently,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,97333,west,2/25/2017,11/12/1997,19.2881587953457,18.00 to 22.25 years,1,White,1, , 
5269055276,03/01/2017 09:48:05 AM,03/01/2017 09:57:09 AM,75.170.88.1,160022,03,01,2017,01,16,1999,18,Female,12,No, , , , ,White, , ,Yes,Aspergers/Anxiety,yes,Bachelor's degree or higher,0,Always,Always,Frequently,Always,Frequently,Occasionally,Never,Frequently,Occasionally,Never,Never,Frequently,Frequently,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Frequently,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Full License,Occasionally,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,97321,west,3/1/2017,1/16/1999,18.1218343600274,18.00 to 22.25 years,1,White,1, , 
5269070702,03/01/2017 09:57:32 AM,03/01/2017 10:09:51 AM,75.170.88.1,160023,03,01,2017,08,09,1996,20,Male,College,No, , , ,Native Hawaiian/Pacific Islander, , , ,No, ,yes,High school graduate (including GED),3,Always,Always,Always,Always,Occasionally,Never,Never,Always,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,97333,west,3/1/2017,8/9/1996,20.5585215605749,18.00 to 22.25 years,1,NativeHawPacIsl,1, , 
5269092359,03/01/2017 10:10:09 AM,03/01/2017 10:16:59 AM,75.170.88.1,160024,03,01,2017,08,28,1996,20,Male,College,No, , , , ,White, , ,Yes,Anxiety,yes,Bachelor's degree or higher,1,Always,Always,Always,Always,Occasionally,Never,Never,Frequently,Never,Never,Never,Occasionally,Frequently,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,97333,west,3/1/2017,8/28/1996,20.5065023956194,18.00 to 22.25 years,1,White,1, , 
